r,p,y
-42.2,-7.1,-115.1
-42.2,-7.1,-115.1
-42.1,-7.1,-115.0
-40.3,-14.0,-104.7
-26.1,-20.3,-96.1
-27.1,-15.6,-101.7
-36.7,-8.7,-112.1
-42.4,-6.7,-115.5
-42.4,-6.6,-115.4
-42.2,-6.8,-115.0
-42.1,-6.9,-114.8
-30.2,-17.1,-99.4
-23.6,-19.9,-96.1
-28.6,-13.0,-106.5
-41.0,-7.1,-115.0
-42.1,-6.7,-114.7
-42.1,-6.6,-114.7
-42.0,-6.7,-114.5
-43.6,-12.1,-107.4
-26.0,-19.6,-96.0
-25.6,-16.6,-99.6
-35.0,-9.0,-111.0
-42.1,-6.8,-114.4
-42.1,-6.6,-114.4
-42.0,-6.7,-114.2
-42.0,-6.6,-114.2
-31.2,-16.5,-99.1
-23.7,-19.6,-95.4
-28.6,-12.9,-105.7
-40.5,-7.4,-113.9
-42.3,-6.6,-114.4
-42.2,-6.6,-114.1
-42.1,-6.7,-113.9
-45.1,-10.0,-109.7
-27.9,-18.3,-96.0
-24.6,-17.6,-97.5
-34.3,-9.1,-110.1
-42.4,-6.4,-114.3
-42.2,-6.6,-113.7
-42.2,-6.5,-113.9
-42.0,-6.7,-113.6
-38.0,-14.3,-102.2
-23.6,-19.7,-94.8
-28.5,-13.2,-104.4
-40.0,-7.4,-113.3
-42.0,-6.5,-114.1
-42.0,-6.3,-114.2
-41.7,-6.8,-113.5
-44.0,-9.2,-110.2
-26.2,-19.1,-95.2
-25.8,-16.2,-99.4
-32.9,-9.3,-109.7
-41.7,-6.6,-114.2
-41.9,-6.7,-113.8
-41.8,-6.7,-113.7
-41.7,-6.7,-113.7
-35.2,-15.3,-100.8
-23.1,-20.1,-94.7
-27.3,-14.4,-102.5
-38.9,-7.5,-112.5
-41.9,-6.7,-113.4
-41.9,-6.6,-113.6
-41.8,-6.5,-113.4
-44.6,-11.0,-107.9
-27.0,-18.7,-95.3
-24.7,-17.2,-97.5
-34.5,-8.7,-109.8
-41.8,-6.4,-113.6
-41.8,-6.4,-113.3
-41.6,-6.4,-113.2
-41.6,-6.4,-113.2
-35.5,-14.9,-100.8
-22.9,-19.6,-94.6
-27.5,-13.5,-103.3
-39.5,-7.2,-112.6
-41.3,-6.5,-112.9
-41.4,-6.4,-113.0
-41.3,-6.5,-112.8
-44.6,-10.3,-108.1
-25.8,-19.6,-94.4
-26.4,-14.9,-100.4
-36.8,-8.0,-110.3
-41.4,-6.5,-112.7
-41.5,-6.2,-112.9
-41.4,-6.3,-112.8
-41.3,-6.3,-112.6
-32.7,-15.5,-99.0
-22.6,-19.5,-94.2
-27.1,-13.6,-102.5
-39.8,-6.9,-112.6
-41.6,-5.9,-113.3
-41.6,-6.0,-113.1
-41.4,-6.4,-112.4
-41.4,-6.4,-112.2
-28.5,-17.1,-95.7
-23.6,-18.2,-95.0
-30.1,-10.3,-106.3
-41.9,-5.9,-112.7
-41.9,-6.0,-112.4
-42.0,-5.8,-112.7
-41.7,-6.2,-111.9
-43.2,-11.8,-104.7
-25.9,-19.6,-93.3
-25.4,-16.1,-97.2
-32.6,-8.9,-107.5
-41.7,-6.2,-112.2
-41.7,-6.1,-112.0
-41.7,-6.1,-112.0
-41.5,-6.2,-111.7
-36.3,-14.4,-99.8
-23.3,-19.5,-93.0
-28.2,-12.4,-103.2
-39.4,-6.8,-111.2
-41.5,-6.0,-111.8
-41.5,-6.0,-111.9
-41.4,-5.9,-111.7
-41.5,-6.1,-111.6
-28.2,-16.8,-95.0
-23.2,-18.0,-94.4
-28.5,-10.8,-104.8
-40.4,-6.3,-111.7
-41.6,-5.8,-111.6
-41.6,-5.8,-111.6
-41.4,-5.8,-111.5
-44.6,-9.9,-106.5
-26.0,-18.9,-93.1
-25.1,-15.8,-96.7
-34.4,-8.1,-108.0
-41.4,-6.0,-111.4
-41.5,-5.8,-111.4
-41.3,-5.9,-111.2
-41.3,-5.9,-111.2
-30.2,-15.9,-96.3
-23.2,-18.1,-93.9
-28.5,-11.1,-104.2
-41.0,-5.9,-111.5
-41.4,-6.0,-111.0
-41.4,-5.8,-111.1
-41.3,-5.9,-110.9
-40.0,-12.7,-101.4
-24.7,-19.7,-92.4
-26.2,-15.3,-97.3
-37.0,-7.8,-108.7
-42.2,-5.8,-111.9
-41.9,-6.0,-111.5
-41.7,-6.1,-111.3
-41.5,-6.1,-111.0
-35.9,-14.2,-99.3
-22.9,-19.2,-92.6
-27.8,-12.6,-102.4
-40.6,-6.1,-111.6
-41.5,-5.8,-111.6
-41.4,-5.7,-111.5
-41.1,-6.0,-110.9
-43.6,-10.8,-105.1
-25.5,-19.4,-92.6
-25.0,-15.4,-97.1
-35.1,-7.9,-108.1
-41.5,-5.8,-111.3
-41.3,-5.9,-111.0
-41.2,-5.9,-110.9
-41.1,-5.9,-110.7
-31.5,-15.4,-96.2
-22.3,-19.1,-92.2
-27.5,-12.4,-101.8
-39.9,-6.3,-110.7
-41.3,-5.7,-110.6
-41.3,-5.6,-110.6
-41.2,-5.6,-110.5
-43.8,-8.4,-107.1
-26.3,-18.1,-92.6
-23.9,-16.4,-95.1
-30.2,-9.2,-105.3
-40.8,-5.7,-110.8
-41.3,-5.6,-110.5
-41.3,-5.6,-110.5
-41.2,-5.5,-110.4
-34.6,-14.0,-97.9
-22.1,-19.1,-91.8
-26.9,-12.6,-100.9
-38.3,-6.4,-109.4
-41.1,-5.7,-110.1
-41.1,-5.7,-110.2
-41.0,-5.7,-110.0
-41.2,-5.9,-109.8
-27.6,-16.8,-92.9
-23.0,-17.3,-93.2
-29.9,-9.2,-104.7
-41.1,-5.6,-110.5
-41.1,-5.7,-110.1
-41.2,-5.4,-110.4
-40.9,-5.7,-109.8
-38.3,-12.9,-99.2
-22.9,-19.4,-91.1
-27.2,-12.6,-100.0
-39.3,-6.4,-109.4
-40.8,-5.9,-109.5
-40.8,-5.7,-109.6
-40.7,-5.8,-109.4
-41.8,-7.0,-107.9
-27.9,-16.8,-92.7
-23.5,-17.0,-93.5
-29.9,-9.5,-104.0
-40.6,-5.7,-109.7
-41.0,-5.6,-109.5
-41.0,-5.6,-109.5
-40.9,-5.6,-109.3
-35.7,-13.7,-97.7
-22.9,-19.4,-90.7
-26.0,-13.8,-97.4
-36.4,-7.0,-107.0
-40.9,-5.6,-109.2
-40.8,-5.6,-109.3
-40.8,-5.5,-109.2
-40.7,-5.5,-109.2
-29.4,-15.7,-94.2
-21.5,-18.8,-91.0
-26.5,-12.7,-99.5
-37.6,-6.2,-108.1
-40.4,-5.5,-109.1
-40.4,-5.4,-109.2
-40.3,-5.3,-109.0
-41.3,-6.4,-107.7
-25.6,-17.7,-91.4
-22.8,-16.7,-93.2
-27.2,-10.8,-101.9
-40.8,-5.4,-109.4
-41.1,-5.6,-109.0
-41.1,-5.3,-109.1
-40.9,-5.6,-108.7
-43.9,-10.0,-103.4
-26.4,-18.0,-90.8
-23.7,-16.2,-93.3
-34.5,-7.4,-105.7
-40.8,-5.2,-109.4
-40.7,-5.3,-109.0
-40.7,-5.2,-109.0
-40.6,-5.4,-108.6
-40.0,-12.0,-99.7
-23.4,-19.3,-90.1
-24.6,-14.9,-94.8
-35.0,-7.1,-105.8
-40.9,-5.1,-109.1
-40.6,-5.3,-108.5
-40.6,-5.3,-108.5
-40.5,-5.4,-108.3
-39.8,-12.1,-99.3
-24.1,-19.0,-90.0
-24.9,-14.3,-95.0
-35.7,-6.7,-105.7
-40.7,-5.1,-108.2
-40.7,-5.0,-108.2
-40.7,-5.0,-108.0
-40.6,-5.0,-108.0
-32.3,-14.2,-94.9
-22.1,-18.6,-89.7
-26.1,-12.1,-98.3
-38.9,-5.4,-107.9
-40.9,-4.7,-108.2
-41.0,-4.6,-108.1
-40.9,-4.7,-107.9
-41.6,-5.7,-106.7
-26.0,-17.0,-90.2
-23.0,-16.2,-91.6
-29.0,-8.7,-102.0
-40.5,-4.6,-108.1
-41.1,-4.6,-107.7
-41.0,-4.6,-107.7
-41.0,-4.5,-107.7
-41.9,-10.5,-100.1
-24.3,-18.5,-89.2
-25.0,-14.0,-94.3
-37.7,-5.5,-106.3
-40.9,-4.8,-107.4
-40.9,-4.7,-107.5
-40.8,-4.7,-107.3
-43.0,-7.2,-104.3
-24.5,-18.3,-89.2
-24.6,-14.3,-93.3
-34.6,-6.6,-104.3
-40.4,-4.7,-107.4
-40.4,-4.5,-107.3
-40.4,-4.4,-107.3
-40.3,-4.5,-107.0
-28.3,-15.1,-91.9
-21.3,-17.5,-89.6
-27.6,-9.3,-100.7
-40.1,-4.5,-107.3
-40.5,-4.4,-107.1
-40.5,-4.4,-107.1
-40.4,-4.3,-107.0
-43.2,-9.1,-101.5
-24.1,-18.0,-88.9
-25.3,-12.9,-95.3
-37.1,-5.3,-105.7
-40.1,-4.5,-106.8
-40.2,-4.4,-107.0
-40.1,-4.4,-106.7
-42.7,-7.5,-103.1
-24.3,-17.5,-88.9
-22.9,-15.3,-91.7
-32.4,-6.9,-103.0
-40.3,-4.4,-106.7
-40.3,-4.3,-106.7
-40.2,-4.3,-106.5
-40.2,-4.2,-106.5
-32.4,-13.6,-93.9
-21.6,-18.4,-88.1
-25.1,-12.9,-94.5
-37.2,-5.3,-104.8
-40.4,-4.2,-106.4
-40.4,-4.1,-106.4
-40.3,-4.1,-106.4
-40.3,-4.1,-106.3
-26.6,-15.3,-90.6
-22.2,-16.1,-89.9
-27.8,-8.5,-100.2
-39.8,-4.2,-106.6
-40.4,-4.1,-106.2
-40.5,-3.8,-106.6
-40.3,-4.0,-106.2
-39.4,-10.8,-97.2
-22.2,-18.3,-87.8
-25.6,-12.2,-95.0
-38.8,-4.7,-105.9
-40.3,-4.1,-105.9
-40.3,-4.0,-106.0
-40.2,-4.0,-105.8
-41.6,-5.7,-103.8
-25.1,-15.9,-89.1
-21.8,-16.0,-89.4
-27.5,-8.3,-99.8
-39.4,-3.9,-106.3
-39.9,-4.0,-106.0
-39.9,-3.9,-105.9
-39.9,-3.9,-105.8
-37.0,-11.4,-95.7
-21.2,-18.2,-87.5
-24.8,-12.3,-94.3
-36.2,-5.2,-103.4
-39.7,-3.7,-105.5
-39.7,-3.7,-105.6
-39.7,-3.7,-105.5
-41.6,-9.2,-99.1
-23.7,-17.2,-87.8
-23.4,-13.5,-92.2
-34.1,-5.8,-102.6
-40.0,-3.7,-105.5
-40.0,-3.6,-105.5
-39.9,-3.6,-105.4
-39.9,-3.5,-105.4
-30.9,-13.2,-92.4
-20.6,-17.4,-87.7
-25.7,-9.5,-98.0
-38.0,-4.4,-105.2
-39.7,-3.6,-105.2
-39.7,-3.6,-105.2
-39.6,-3.5,-105.2
-42.1,-8.5,-99.6
-22.5,-17.6,-87.2
-23.0,-13.7,-91.4
-30.9,-6.5,-101.0
-39.2,-3.7,-105.0
-39.3,-3.7,-104.8
-39.3,-3.7,-104.8
-39.2,-3.6,-104.8
-40.9,-9.4,-98.1
-22.0,-18.0,-87.0
-21.9,-14.6,-90.3
-32.2,-6.1,-101.4
-39.4,-3.6,-104.6
-39.4,-3.6,-104.7
-39.4,-3.6,-104.6
-39.3,-3.5,-104.6
-27.8,-14.2,-90.5
-20.1,-17.2,-87.3
-25.7,-9.4,-97.4
-37.9,-4.2,-104.5
-39.1,-3.7,-104.4
-39.1,-3.6,-104.5
-39.0,-3.6,-104.3
-39.6,-4.4,-103.5
-24.9,-15.3,-88.6
-20.4,-16.3,-87.9
-27.3,-7.8,-98.7
-38.8,-3.3,-104.8
-39.4,-3.2,-104.5
-39.3,-3.2,-104.3
-39.3,-3.1,-104.3
-30.9,-12.8,-91.9
-19.9,-17.4,-86.4
-24.7,-11.1,-93.8
-36.5,-4.3,-102.5
-39.5,-3.3,-103.9
-39.5,-3.3,-103.9
-39.5,-3.2,-103.9
-39.9,-9.5,-96.2
-21.6,-17.7,-86.1
-23.5,-12.6,-91.1
-33.0,-5.3,-100.8
-39.3,-3.4,-103.6
-39.5,-3.0,-104.1
-39.3,-3.3,-103.8
-39.7,-4.0,-102.8
-23.9,-15.8,-86.6
-21.1,-15.3,-87.9
-27.2,-7.5,-98.1
-39.7,-2.7,-104.6
-39.6,-3.1,-103.9
-39.4,-3.2,-103.6
-39.3,-3.1,-103.5
-40.5,-9.1,-96.5
-21.9,-17.6,-85.8
-22.1,-13.8,-89.4
-30.1,-6.2,-99.3
-39.6,-2.9,-104.3
-39.5,-3.0,-103.9
-39.4,-3.0,-103.8
-39.2,-3.2,-103.3
-27.3,-13.9,-89.2
-19.9,-16.8,-86.2
-25.6,-8.7,-96.4
-38.5,-3.3,-103.7
-39.2,-3.2,-103.2
-39.3,-2.9,-103.5
-39.1,-3.2,-103.1
-41.0,-8.6,-96.7
-21.1,-17.7,-85.3
-24.0,-11.4,-92.6
-37.8,-3.6,-103.3
-39.4,-3.0,-103.1
-39.4,-2.9,-103.2
-39.3,-2.9,-103.0
-39.5,-3.2,-102.7
-22.5,-17.0,-85.4
-22.0,-13.6,-89.0
-30.2,-6.0,-98.9
-39.4,-2.8,-103.5
-39.3,-2.9,-103.2
-39.2,-2.9,-103.0
-39.2,-2.8,-103.0
-23.2,-15.7,-86.2
-21.3,-14.8,-87.6
-31.1,-5.6,-99.4
-39.8,-2.4,-104.0
-39.6,-2.7,-103.5
-39.5,-2.7,-103.3
-39.3,-2.9,-102.8
-28.7,-13.2,-89.3
-19.7,-17.3,-85.1
-25.0,-9.1,-95.5
-37.9,-3.6,-102.9
-39.7,-2.9,-103.0
-39.6,-3.0,-102.7
-39.5,-2.9,-102.7
-41.3,-5.2,-100.0
-20.8,-17.0,-85.1
-21.6,-14.2,-87.7
-30.5,-5.8,-98.6
-39.4,-2.8,-103.1
-39.5,-2.8,-102.7
-39.4,-2.9,-102.6
-39.4,-2.8,-102.6
-32.0,-12.2,-90.6
-20.3,-17.7,-84.5
-23.2,-12.3,-90.4
-33.5,-5.2,-99.7
-39.4,-3.1,-102.6
-39.3,-3.1,-102.4
-39.3,-3.1,-102.3
-39.3,-3.0,-102.3
-30.3,-12.8,-89.8
-19.8,-16.8,-84.8
-25.1,-9.1,-94.8
-37.6,-3.6,-102.3
-39.0,-3.1,-102.1
-39.0,-3.0,-102.1
-39.0,-3.0,-102.0
-41.0,-5.6,-99.0
-22.6,-16.3,-84.8
-21.9,-13.4,-88.2
-35.5,-3.8,-100.7
-38.6,-2.9,-101.8
-38.6,-2.8,-102.0
-38.5,-2.8,-101.8
-39.4,-4.0,-100.5
-23.8,-15.0,-85.9
-19.6,-15.7,-85.6
-25.2,-8.2,-95.2
-38.0,-3.0,-102.0
-38.7,-2.9,-101.7
-38.6,-2.8,-101.6
-38.6,-2.7,-101.6
-39.4,-8.8,-94.5
-21.0,-17.6,-83.9
-21.5,-13.5,-87.6
-31.3,-5.3,-98.0
-38.5,-3.0,-101.4
-38.6,-2.9,-101.2
-38.5,-2.9,-101.1
-38.5,-2.9,-101.1
-32.1,-12.0,-89.6
-19.7,-17.5,-83.4
-23.3,-11.3,-90.3
-35.8,-3.6,-100.2
-38.8,-2.7,-101.2
-38.7,-2.6,-101.1
-38.7,-2.6,-101.0
-38.8,-2.8,-100.7
-25.6,-14.0,-86.0
-19.1,-16.2,-84.0
-24.9,-9.0,-93.5
-37.2,-3.4,-100.9
-38.7,-2.8,-100.7
-38.8,-2.6,-100.8
-38.7,-2.6,-100.6
-41.4,-7.0,-95.9
-21.8,-16.8,-83.3
-20.9,-14.1,-85.9
-32.2,-5.0,-97.5
-38.4,-2.6,-101.2
-38.2,-2.8,-100.6
-38.3,-2.6,-100.8
-38.1,-2.7,-100.5
-28.4,-13.0,-87.4
-18.2,-17.1,-83.2
-24.0,-9.5,-92.8
-37.0,-3.7,-100.3
-38.8,-2.9,-100.5
-38.8,-2.7,-100.6
-38.7,-2.7,-100.4
-40.1,-4.4,-98.4
-23.7,-15.0,-84.3
-19.6,-15.6,-84.1
-25.4,-7.8,-94.0
-37.8,-3.0,-100.6
-38.7,-2.8,-100.2
-38.7,-2.7,-100.1
-38.6,-2.6,-100.1
-36.0,-10.3,-90.5
-20.8,-17.4,-82.4
-21.7,-13.2,-86.4
-29.7,-5.6,-96.0
-38.2,-2.7,-100.4
-38.1,-2.8,-100.0
-38.0,-2.8,-99.9
-38.0,-2.7,-99.8
-34.3,-10.9,-89.7
-20.0,-17.6,-82.3
-23.0,-11.1,-89.6
-35.6,-3.5,-99.2
-38.5,-2.6,-100.1
-38.6,-2.3,-100.2
-38.4,-2.6,-99.7
-38.6,-2.8,-99.4
-25.0,-13.9,-84.6
-18.5,-16.6,-82.5
-24.6,-8.8,-92.4
-37.2,-2.9,-100.1
-38.4,-2.5,-100.0
-38.2,-2.6,-99.6
-38.2,-2.6,-99.5
-40.4,-5.3,-96.4
-23.2,-15.0,-83.0
-20.4,-13.9,-85.1
-29.8,-5.4,-95.6
-38.2,-2.5,-99.7
-38.3,-2.4,-99.5
-38.2,-2.3,-99.3
-38.2,-2.3,-99.3
-27.5,-12.7,-86.1
-18.2,-17.0,-81.9
-23.0,-10.7,-89.2
-35.0,-3.6,-97.5
-38.1,-2.4,-99.2
-38.1,-2.3,-99.2
-38.1,-2.3,-99.1
-38.0,-2.2,-99.1
-32.3,-10.9,-88.1
-18.9,-16.9,-81.5
-22.8,-11.1,-87.8
-35.1,-3.1,-97.7
-38.0,-2.3,-98.8
-38.1,-2.2,-98.9
-38.0,-2.2,-98.8
-38.0,-2.1,-98.8
-25.4,-13.3,-84.6
-18.6,-15.3,-82.8
-24.5,-7.7,-92.2
-37.4,-2.0,-99.1
-38.0,-1.9,-98.9
-38.0,-1.9,-98.8
-38.0,-1.8,-98.7
-32.8,-10.4,-88.1
-18.7,-16.7,-81.2
-23.0,-10.0,-88.8
-34.8,-3.0,-97.3
-38.1,-1.9,-98.7
-38.2,-1.7,-98.9
-38.0,-1.8,-98.6
-38.4,-2.3,-98.1
-24.2,-13.5,-83.7
-18.3,-15.2,-82.3
-25.4,-6.3,-92.9
-37.7,-1.8,-98.9
-37.8,-2.0,-98.4
-37.8,-1.9,-98.4
-37.8,-1.9,-98.3
-39.7,-7.2,-92.5
-20.8,-16.5,-81.2
-20.0,-13.2,-84.3
-29.8,-4.7,-94.8
-37.9,-2.0,-98.5
-37.9,-1.9,-98.2
-37.8,-1.9,-98.1
-37.9,-2.1,-97.9
-23.0,-14.3,-82.0
-18.4,-15.4,-81.7
-25.0,-6.8,-91.9
-37.0,-2.1,-98.2
-37.7,-2.0,-97.9
-37.7,-1.8,-98.0
-37.6,-1.8,-97.8
-37.6,-8.5,-90.1
-19.7,-16.8,-80.5
-23.1,-9.4,-89.1
-36.1,-2.5,-97.9
-38.0,-1.7,-98.1
-38.0,-1.6,-98.1
-38.0,-1.5,-98.1
-38.1,-1.6,-97.9
-22.6,-14.7,-81.5
-18.3,-14.8,-82.0
-25.8,-5.9,-92.5
-38.0,-1.5,-98.6
-38.0,-1.8,-98.0
-37.9,-1.9,-97.7
-37.9,-1.8,-97.7
-40.4,-6.5,-92.6
-19.1,-16.8,-80.2
-23.2,-9.8,-88.1
-34.8,-3.0,-96.1
-37.7,-2.2,-97.4
-37.8,-2.0,-97.6
-37.6,-2.0,-97.3
-40.0,-5.0,-94.1
-20.3,-16.7,-80.3
-19.9,-13.3,-83.2
-31.4,-4.1,-94.5
-37.4,-1.9,-97.7
-37.3,-2.0,-97.3
-37.2,-2.0,-97.2
-37.2,-1.9,-97.2
-26.2,-12.6,-83.9
-17.3,-16.7,-80.0
-22.0,-10.2,-87.4
-34.1,-3.2,-95.6
-37.4,-2.1,-97.3
-37.4,-2.0,-97.4
-37.4,-2.0,-97.2
-37.7,-2.4,-96.7
-21.6,-15.3,-80.4
-18.1,-14.5,-81.7
-27.9,-4.8,-93.2
-37.2,-1.8,-97.3
-37.1,-1.8,-97.1
-37.1,-1.6,-97.2
-37.0,-1.7,-96.8
-27.0,-12.2,-83.8
-16.8,-16.3,-79.9
-22.8,-8.6,-89.3
-35.7,-2.5,-96.9
-37.1,-1.9,-96.8
-37.1,-1.6,-96.8
-37.0,-1.7,-96.6
-38.4,-3.5,-94.6
-21.3,-15.2,-79.9
-19.6,-12.7,-83.0
-27.4,-5.0,-92.4
-37.5,-1.4,-97.3
-37.3,-1.6,-96.9
-37.4,-1.5,-96.9
-37.1,-1.8,-96.3
-34.1,-9.6,-86.8
-19.2,-16.8,-79.2
-21.7,-10.4,-85.8
-34.6,-2.6,-95.5
-37.9,-1.1,-97.4
-37.7,-1.4,-96.9
-37.3,-1.8,-96.2
-37.3,-1.7,-96.1
-24.2,-13.2,-81.7
-18.2,-14.8,-80.5
-24.9,-6.1,-91.0
-37.0,-2.0,-96.5
-37.3,-1.8,-96.4
-37.3,-1.7,-96.3
-37.3,-1.6,-96.3
-34.6,-9.2,-86.6
-17.8,-16.8,-78.7
-21.8,-9.7,-86.9
-35.0,-2.7,-95.7
-37.2,-2.0,-96.3
-37.2,-1.9,-96.3
-37.1,-1.8,-96.1
-39.7,-5.3,-92.2
-20.2,-15.9,-79.0
-19.3,-13.1,-82.1
-28.8,-4.5,-92.5
-37.2,-1.8,-96.3
-37.4,-1.5,-96.3
-37.3,-1.5,-96.2
-37.3,-1.4,-96.2
-22.0,-14.8,-79.2
-18.7,-13.7,-81.0
-29.7,-4.1,-92.7
-37.7,-1.5,-96.3
-37.6,-1.6,-96.0
-37.5,-1.6,-95.8
-37.4,-1.4,-95.8
-25.7,-12.6,-81.9
-17.2,-15.6,-79.1
-23.2,-7.4,-89.1
-36.4,-1.7,-96.2
-37.3,-1.7,-95.8
-37.2,-1.6,-95.7
-37.1,-1.6,-95.6
-32.3,-10.0,-85.2
-17.6,-16.8,-78.3
-21.8,-10.0,-85.7
-33.9,-2.7,-94.2
-37.0,-1.9,-95.4
-37.0,-1.6,-95.5
-36.9,-1.7,-95.3
-36.9,-1.6,-95.3
-25.8,-12.4,-81.9
-17.1,-16.3,-78.3
-22.5,-8.6,-87.4
-34.5,-2.3,-94.9
-36.5,-1.6,-95.2
-36.6,-1.5,-95.3
-36.6,-1.4,-95.2
-37.1,-2.2,-94.3
-19.9,-15.5,-78.5
-17.7,-14.2,-80.0
-28.0,-4.4,-91.4
-36.4,-1.4,-95.2
-36.6,-1.3,-95.1
-36.6,-1.2,-94.9
-36.6,-1.1,-94.9
-25.5,-12.1,-81.9
-16.5,-16.2,-77.9
-21.8,-8.9,-86.4
-34.9,-2.2,-94.7
-36.5,-1.6,-94.8
-36.7,-1.3,-95.1
-36.6,-1.4,-94.8
-36.8,-1.7,-94.5
-22.2,-14.0,-78.8
-17.4,-14.3,-79.3
-27.9,-4.3,-90.7
-36.6,-1.0,-95.1
-36.5,-1.4,-94.4
-36.4,-1.4,-94.2
-36.4,-1.2,-94.2
-32.8,-9.5,-84.5
-17.9,-16.6,-77.3
-20.8,-10.2,-83.8
-33.7,-2.2,-93.3
-36.8,-1.2,-94.1
-36.7,-1.2,-94.0
-36.7,-1.0,-93.9
-36.8,-1.2,-93.7
-21.4,-13.9,-78.3
-17.4,-14.4,-78.4
-23.0,-6.5,-87.7
-36.2,-1.3,-94.2
-36.7,-1.2,-93.8
-36.7,-1.1,-93.8
-36.6,-1.0,-93.7
-32.9,-9.2,-84.0
-17.4,-16.5,-76.6
-21.1,-10.2,-83.0
-32.3,-2.9,-91.6
-36.7,-1.2,-94.1
-36.4,-1.4,-93.6
-36.4,-1.3,-93.5
-36.3,-1.3,-93.4
-29.3,-10.9,-82.0
-16.1,-16.0,-76.8
-21.4,-9.1,-84.7
-33.5,-2.1,-92.7
-36.2,-1.3,-93.4
-36.2,-1.2,-93.4
-36.2,-1.1,-93.3
-37.5,-7.1,-86.9
-19.5,-15.7,-76.6
-18.6,-12.5,-79.9
-29.1,-3.8,-90.2
-36.4,-1.5,-93.4
-36.5,-1.3,-93.4
-36.4,-1.2,-93.3
-36.4,-1.1,-93.3
-25.4,-12.1,-79.6
-16.4,-14.6,-77.3
-21.8,-6.8,-86.7
-35.6,-1.2,-93.7
-36.5,-1.0,-93.3
-36.5,-0.9,-93.3
-36.4,-0.8,-93.2
-39.1,-4.8,-89.0
-19.8,-15.1,-76.2
-18.4,-12.3,-79.2
-28.4,-3.4,-89.5
-36.4,-0.7,-93.0
-36.5,-0.6,-92.9
-36.3,-0.6,-92.7
-36.5,-0.8,-92.4
-21.1,-13.5,-77.0
-16.4,-14.4,-76.8
-23.3,-5.7,-86.9
-35.4,-1.0,-92.9
-36.0,-1.0,-92.6
-36.1,-0.7,-92.7
-35.9,-0.8,-92.3
-37.8,-6.3,-87.0
-18.8,-15.8,-75.9
-17.7,-12.7,-78.6
-29.7,-3.0,-89.9
-35.7,-1.0,-92.3
-35.7,-0.9,-92.4
-35.7,-0.8,-92.2
-35.7,-0.7,-92.2
-28.2,-10.4,-80.5
-15.8,-16.2,-75.4
-21.0,-8.2,-84.1
-34.3,-1.4,-92.3
-35.9,-0.9,-92.2
-36.0,-0.6,-92.5
-35.9,-0.7,-92.1
-37.4,-2.8,-89.9
-18.7,-15.6,-75.5
-19.2,-10.8,-80.0
-31.4,-2.4,-89.8
-35.7,-0.7,-91.9
-35.8,-0.5,-92.0
-35.7,-0.6,-91.9
-35.8,-0.6,-91.8
-21.1,-13.1,-76.7
-15.2,-15.0,-75.8
-22.1,-6.4,-85.6
-35.0,-0.6,-92.2
-36.1,-0.5,-91.7
-36.2,-0.2,-91.9
-36.0,-0.3,-91.6
-36.9,-6.5,-85.2
-18.2,-15.7,-74.8
-19.3,-10.6,-79.4
-32.7,-1.6,-90.2
-35.8,-0.8,-91.2
-35.9,-0.7,-91.4
-35.8,-0.7,-91.3
-35.8,-0.5,-91.2
-21.6,-12.6,-76.5
-15.5,-14.9,-75.2
-21.7,-6.5,-85.0
-34.9,-0.6,-91.7
-35.7,-0.4,-91.5
-35.7,-0.3,-91.4
-35.7,-0.2,-91.3
-36.8,-6.2,-85.2
-16.3,-16.0,-74.5
-19.1,-10.2,-79.9
-32.2,-1.7,-89.7
-35.8,-0.2,-91.6
-35.6,-0.2,-91.3
-35.6,-0.3,-91.1
-36.9,-2.1,-89.1
-19.0,-14.5,-74.9
-17.1,-12.6,-76.9
-25.9,-3.6,-87.1
-35.9,-0.0,-91.7
-35.7,-0.4,-91.1
-35.8,-0.1,-91.2
-35.5,-0.4,-90.7
-37.9,-5.4,-85.7
-18.3,-15.5,-74.4
-18.3,-11.3,-78.0
-27.2,-3.1,-87.5
-35.9,0.0,-91.6
-35.7,-0.1,-91.2
-35.7,-0.0,-91.0
-35.5,-0.1,-90.6
-24.8,-11.1,-77.8
-14.5,-15.1,-74.4
-21.2,-6.7,-83.9
-34.1,-0.8,-91.0
-35.8,-0.1,-91.1
-35.7,-0.0,-90.9
-35.5,-0.1,-90.6
-35.7,-6.6,-83.5
-18.1,-15.2,-74.1
-17.8,-11.4,-77.5
-28.4,-2.5,-87.7
-35.4,-0.0,-91.1
-35.3,-0.0,-90.8
-35.3,-0.0,-90.7
-35.1,-0.1,-90.3
-20.3,-12.9,-75.4
-15.2,-14.1,-75.1
-21.0,-5.9,-84.5
-34.7,0.1,-91.1
-35.0,0.1,-90.8
-35.0,0.1,-90.7
-34.9,0.1,-90.4
-37.4,-4.3,-86.1
-18.0,-14.9,-74.2
-17.2,-11.4,-77.3
-27.3,-2.6,-87.3
-35.1,0.1,-90.6
-35.0,0.1,-90.4
-35.0,0.1,-90.3
-34.9,0.1,-90.1
-22.5,-11.4,-76.7
-14.2,-14.6,-74.3
-20.2,-7.1,-82.7
-34.0,-0.1,-90.6
-35.0,0.2,-90.4
-35.0,0.3,-90.3
-34.8,0.1,-90.1
-34.9,0.0,-89.8
-20.3,-12.5,-75.0
-15.0,-13.7,-74.8
